time,ID,lat,lon,pm25,PRES2M,RH,WSPD,TMP,TP,SQRT_SEA_DEM_LAT
2020-08-05,374,21.0491,105.8831,14.67541667,100239.15625,89.6875,2.24188494682312,26.50000762939453,12.33125,4.9693513
2020-08-06,19,21.04975,105.74187,16.86458333,100388.0,84.01249694824219,2.7894985675811768,27.91250801086425,8.375,5.922647
2020-08-06,79,21.01525,105.80013,16.12772727,100388.0,84.01249694824219,2.7894985675811768,27.91250801086425,8.375,4.3072305
2020-08-06,300,21.023532,105.853941,17.91666667,100388.0,84.01249694824219,2.7894985675811768,27.91250801086425,8.375,4.8650875
2020-08-06,374,21.0491,105.8831,10.69378333,100428.140625,88.19750213623047,2.8023228645324707,27.42875289916992,13.04375,4.9693513
2020-08-06,374,21.0491,105.8831,10.69378333,100428.140625,88.19750213623047,2.8023228645324707,27.42875289916992,13.04375,4.9693513
2020-08-07,19,21.04975,105.74187,21.64041667,100349.796875,77.86250305175781,4.286193370819092,29.47001075744629,18.5,5.922647
2020-08-07,79,21.01525,105.80013,21.65041667,100349.796875,77.86250305175781,4.286193370819092,29.47001075744629,18.5,4.3072305
2020-08-07,300,21.023532,105.853941,18.09090909,100349.796875,77.86250305175781,4.286193370819092,29.47001075744629,18.5,4.8650875
2020-08-07,374,21.0491,105.8831,10.4807,100397.5,82.46375274658203,3.862439870834351,28.78375244140625,16.025,4.9693513
2020-08-07,374,21.0491,105.8831,10.4807,100397.5,82.46375274658203,3.862439870834351,28.78375244140625,16.025,4.9693513
2020-08-08,19,21.04975,105.74187,26.75666667,100236.078125,76.5875015258789,3.3531460762023926,29.52500343322754,1.0625,5.922647
2020-08-08,79,21.01525,105.80013,24.97708333,100236.078125,76.5875015258789,3.3531460762023926,29.52500343322754,1.0625,4.3072305
2020-08-08,300,21.023532,105.853941,20.0,100236.078125,76.5875015258789,3.3531460762023926,29.52500343322754,1.0625,4.8650875
2020-08-08,374,21.0491,105.8831,12.07665909,100278.9140625,80.5250015258789,2.964804410934448,28.94000816345215,2.8625,4.9693513
